model,columns_encoded,test_f1_weighted_mean,test_f1_weighted_min,test_f1_weighted_max,test_f1_weighted_std,train_f1_weighted_mean,train_f1_weighted_min,train_f1_weighted_max,train_f1_weighted_std,test_f1_micro_mean,test_f1_micro_min,test_f1_micro_max,test_f1_micro_std,train_f1_micro_mean,train_f1_micro_min,train_f1_micro_max,train_f1_micro_std,test_f1_macro_mean,test_f1_macro_min,test_f1_macro_max,test_f1_macro_std,train_f1_macro_mean,train_f1_macro_min,train_f1_macro_max,train_f1_macro_std,test_recall_weighted_mean,test_recall_weighted_min,test_recall_weighted_max,test_recall_weighted_std,train_recall_weighted_mean,train_recall_weighted_min,train_recall_weighted_max,train_recall_weighted_std,test_recall_micro_mean,test_recall_micro_min,test_recall_micro_max,test_recall_micro_std,train_recall_micro_mean,train_recall_micro_min,train_recall_micro_max,train_recall_micro_std,test_recall_macro_mean,test_recall_macro_min,test_recall_macro_max,test_recall_macro_std,train_recall_macro_mean,train_recall_macro_min,train_recall_macro_max,train_recall_macro_std,test_precision_weighted_mean,test_precision_weighted_min,test_precision_weighted_max,test_precision_weighted_std,train_precision_weighted_mean,train_precision_weighted_min,train_precision_weighted_max,train_precision_weighted_std,test_precision_micro_mean,test_precision_micro_min,test_precision_micro_max,test_precision_micro_std,train_precision_micro_mean,train_precision_micro_min,train_precision_micro_max,train_precision_micro_std,test_precision_macro_mean,test_precision_macro_min,test_precision_macro_max,test_precision_macro_std,train_precision_macro_mean,train_precision_macro_min,train_precision_macro_max,train_precision_macro_std,test_accuracy_mean,test_accuracy_min,test_accuracy_max,test_accuracy_std,train_accuracy_mean,train_accuracy_min,train_accuracy_max,train_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_min,test_balanced_accuracy_max,test_balanced_accuracy_std,train_balanced_accuracy_mean,train_balanced_accuracy_min,train_balanced_accuracy_max,train_balanced_accuracy_std,fit_time_mean,fit_time_min,fit_time_max,fit_time_std,score_time_mean,score_time_min,score_time_max,score_time_std
SVC(random_state=7742),"Destination Port, NAT Source Port, NAT Destination Port",0.9955167999615024,0.99449516695965,0.99638494991264,0.0006452476429529199,0.9961586906418463,0.9959018058880822,0.9964370204092701,0.00019530838460651316,0.9958289479869092,0.9949135300101729,0.9966937945066124,0.0006146405047794667,0.9964351112713103,0.9962485693696749,0.9966512653130432,0.00015712744619965284,0.7907315537882839,0.7460683910503119,0.837374188448022,0.03917465987030389,0.8058666401383998,0.7472037168275067,0.8325197442735762,0.03019907545748198,0.9958289479869092,0.9949135300101729,0.9966937945066124,0.0006146405047794667,0.9964351112713103,0.9962485693696749,0.9966512653130432,0.00015712744619965284,0.9958289479869092,0.9949135300101729,0.9966937945066124,0.0006146405047794667,0.9964351112713103,0.9962485693696749,0.9966512653130432,0.00015712744619965284,0.7735495490046688,0.746984003457529,0.8017580863354965,0.023506258111557547,0.7821569644702739,0.7478762437332463,0.799315627539964,0.017900505051526967,0.9955030506428482,0.9940829827804535,0.9967041967065795,0.000907892379750889,0.9962762132478007,0.9954937980501458,0.9966585548296119,0.00041677530410288294,0.9958289479869092,0.9949135300101729,0.9966937945066124,0.0006146405047794667,0.9964351112713103,0.9962485693696749,0.9966512653130432,0.00015712744619965284,0.8961531987509683,0.7451589952180503,0.9968936767303294,0.12298639710966618,0.9467722185017923,0.7465338118823098,0.9974993811016355,0.10011986693030508,0.9958289479869092,0.9949135300101729,0.9966937945066124,0.0006146405047794667,0.9964351112713103,0.9962485693696749,0.9966512653130432,0.00015712744619965284,0.7735495490046688,0.746984003457529,0.8017580863354965,0.023506258111557547,0.7821569644702739,0.7478762437332463,0.799315627539964,0.017900505051526967,8.927033185958862,8.584989309310913,9.221966028213501,0.21419571140945626,1.0238996505737306,0.9860539436340332,1.0440750122070312,0.02048776155885576
SVC(random_state=7742),"Source Port, Destination Port, NAT Source Port",0.9954579790159407,0.9948328143787227,0.9963799545813319,0.0005376787164752623,0.9964002946731807,0.9960930259055807,0.996625330373208,0.00017369791416328923,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.7649807930275591,0.746325483575066,0.793032030282728,0.022600178184176086,0.8149153584061443,0.747350127563399,0.8411587367368987,0.03518416620363588,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.7570924671002255,0.7462763315179483,0.7725539036814173,0.012317909724365566,0.7883908941578051,0.7480986931845965,0.8057166588579695,0.021356532627522313,0.9953438933940653,0.9944169759255802,0.9966947133726668,0.0008488639741784696,0.9964991627595007,0.9956866817734608,0.9968859230823466,0.00041748345430634896,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.8465121605237513,0.7455235647946936,0.9976046909627058,0.12307572274448003,0.9472151441355458,0.7466053125142957,0.9976465288830039,0.10030536243931926,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.7570924671002255,0.7462763315179483,0.7725539036814173,0.012317909724365566,0.7883908941578051,0.7480986931845965,0.8057166588579695,0.021356532627522313,40.245232343673706,35.25719237327576,45.46393585205078,4.349341670168841,3.8644087314605713,3.8095779418945312,3.9416370391845703,0.04691075258235797
SVC(random_state=7742),"Source Port, Destination Port, NAT Destination Port",0.9954579790159407,0.9948328143787227,0.9963799545813319,0.0005376787164752623,0.9964002946731807,0.9960930259055807,0.996625330373208,0.00017369791416328923,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.7649807930275591,0.746325483575066,0.793032030282728,0.022600178184176086,0.8149153584061443,0.747350127563399,0.8411587367368987,0.03518416620363588,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.7570924671002255,0.7462763315179483,0.7725539036814173,0.012317909724365566,0.7883908941578051,0.7480986931845965,0.8057166588579695,0.021356532627522313,0.9953438933940653,0.9944169759255802,0.9966947133726668,0.0008488639741784696,0.9964991627595007,0.9956866817734608,0.9968859230823466,0.00041748345430634896,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.8465121605237513,0.7455235647946936,0.9976046909627058,0.12307572274448003,0.9472151441355458,0.7466053125142957,0.9976465288830039,0.10030536243931926,0.9958289465494442,0.9952526280094948,0.9966937945066124,0.0005013066946369693,0.9966597723202666,0.9965029777674163,0.99688440506973,0.00012471747253023778,0.7570924671002255,0.7462763315179483,0.7725539036814173,0.012317909724365566,0.7883908941578051,0.7480986931845965,0.8057166588579695,0.021356532627522313,41.28353967666626,36.113863706588745,45.077399253845215,3.412527158948436,3.855165195465088,3.789539098739624,3.8996753692626953,0.03624459814625032
SVC(random_state=7742),"Source Port, Destination Port, NAT Source Port, NAT Destination Port",0.9953846961919248,0.9948328143787227,0.9962949401833934,0.0005020012698720657,0.9963624063798905,0.9960719902351937,0.9965610461068947,0.00016339810463296303,0.995778081849546,0.9952526280094948,0.996609020006782,0.0004686915729245025,0.9966301001672766,0.9964817836932793,0.9968420160230597,0.00011911891954452618,0.7558545861120549,0.746325483575066,0.7929668734273534,0.018556803250434722,0.8111504725578756,0.7473271615967416,0.8411590223216332,0.034723105651834264,0.995778081849546,0.9952526280094948,0.996609020006782,0.0004686915729245025,0.9966301001672766,0.9964817836932793,0.9968420160230597,0.00011911891954452618,0.995778081849546,0.9952526280094948,0.996609020006782,0.0004686915729245025,0.9966301001672766,0.9964817836932793,0.9968420160230597,0.00011911891954452618,0.7520553957365793,0.7462763315179483,0.7724612080937272,0.010214235667349717,0.785849618642352,0.7480894680923457,0.8057445478764333,0.02120724023432978,0.9951235128293812,0.9944169759255802,0.9966100691059319,0.0007719344877280554,0.9964697141101577,0.99566605579814,0.9968433715452236,0.0004123921254702588,0.995778081849546,0.9952526280094948,0.996609020006782,0.0004686915729245025,0.9966301001672766,0.9964817836932793,0.9968420160230597,0.00011911891954452618,0.7964787617234961,0.7455235647946936,0.9975675967092358,0.10054562936272596,0.9471801586734611,0.7465688422902621,0.9976000545374613,0.1003060913856422,0.995778081849546,0.9952526280094948,0.996609020006782,0.0004686915729245025,0.9966301001672766,0.9964817836932793,0.9968420160230597,0.00011911891954452618,0.7520553957365793,0.7462763315179483,0.7724612080937272,0.010214235667349717,0.785849618642352,0.7480894680923457,0.8057445478764333,0.02120724023432978,43.56925573348999,38.513012647628784,47.66853976249695,4.158906440727561,4.10587477684021,4.014650821685791,4.171672344207764,0.05120355448418484
"SVC(kernel='sigmoid', random_state=7742)","Source Port, Destination Port, NAT Source Port, NAT Destination Port",0.9953154227065332,0.9946645686337867,0.9960198709696719,0.0004702008848119995,0.9956540668292998,0.9954166653626791,0.9958399053465882,0.000137690992276757,0.9957272157121826,0.9950830790098338,0.996439471007121,0.0004753896520175489,0.9960663295299872,0.9958246789029714,0.9962485693696749,0.00013969896609340775,0.7467338443955308,0.7461977339460768,0.7474098050713345,0.00041219343311461843,0.7469924178264167,0.7467779706104749,0.747145278984425,0.00011975135883531606,0.9957272157121826,0.9950830790098338,0.996439471007121,0.0004753896520175489,0.9960663295299872,0.9958246789029714,0.9962485693696749,0.00013969896609340775,0.9957272157121826,0.9950830790098338,0.996439471007121,0.0004753896520175489,0.9960663295299872,0.9958246789029714,0.9962485693696749,0.00013969896609340775,0.7474645280795389,0.7462394311489445,0.7482054407863322,0.0007107825505880308,0.7476817490847145,0.7470864183386968,0.7480018227893122,0.0003137502126241413,0.99491274557412,0.9942522386099585,0.9956058008493097,0.0004650552995784548,0.9952474747890767,0.9950155114220943,0.9954372300810428,0.0001357271647994714,0.9957272157121826,0.9950830790098338,0.996439471007121,0.0004753896520175489,0.9960663295299872,0.9958246789029714,0.9962485693696749,0.00013969896609340775,0.7460118979824634,0.7452881209092762,0.7466455457957886,0.0005357097089969836,0.7463086715003765,0.7458707793877971,0.7469974424537815,0.000372673151199164,0.9957272157121826,0.9950830790098338,0.996439471007121,0.0004753896520175489,0.9960663295299872,0.9958246789029714,0.9962485693696749,0.00013969896609340775,0.7474645280795389,0.7462394311489445,0.7482054407863322,0.0007107825505880308,0.7476817490847145,0.7470864183386968,0.7480018227893122,0.0003137502126241413,30.275091934204102,26.97960090637207,34.86374044418335,3.545727006921674,2.8130677700042725,2.5874080657958984,3.187617778778076,0.2127002210989855
"SVC(kernel='sigmoid', random_state=7742)","Source Port, Destination Port, NAT Destination Port",0.9953151194901297,0.9946639722906857,0.9960198709696719,0.00045596870061381,0.995755245939332,0.9956277594177074,0.9958852569476845,0.0001020134512025505,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363231,0.9963122311001844,0.0001067367530283993,0.7467334352768815,0.7461969089538399,0.7474098050713345,0.00040422995916874376,0.7470694169425602,0.746938765868153,0.747168424605659,8.639308007723065e-05,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363232,0.9963122311001844,0.00010673675302837196,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363232,0.9963122311001844,0.00010673675302837196,0.7474310578197569,0.7462763315179483,0.7482054407863322,0.0006907270414146099,0.7477009311285998,0.7471602190767042,0.7479321002431526,0.000276785644535034,0.9949115795263316,0.9942498565430989,0.9956058008493097,0.0004521982591214039,0.9953473546554557,0.9952241175995835,0.9954654397126355,9.812938654554551e-05,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363232,0.9963122311001844,0.00010673675302837196,0.7460440325019209,0.7453411456979395,0.7467385888840015,0.0005428509381564404,0.7464427784245944,0.7460986077701854,0.7471831376936227,0.0003810193894957675,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363232,0.9963122311001844,0.00010673675302837196,0.7474310578197569,0.7462763315179483,0.7482054407863322,0.0006907270414146099,0.7477009311285998,0.7471602190767042,0.7479321002431526,0.000276785644535034,27.67131676673889,21.17963671684265,33.516677379608154,4.325430792641983,2.6456366062164305,2.398345470428467,2.9165217876434326,0.2245421783888615
"SVC(kernel='sigmoid', random_state=7742)","Source Port, Destination Port, NAT Source Port",0.9953151194901297,0.9946639722906857,0.9960198709696719,0.00045596870061381,0.995755245939332,0.9956277594177074,0.9958852569476845,0.0001020134512025505,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363231,0.9963122311001844,0.0001067367530283993,0.7467334352768815,0.7461969089538399,0.7474098050713345,0.00040422995916874376,0.7470694169425602,0.746938765868153,0.747168424605659,8.639308007723065e-05,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363232,0.9963122311001844,0.00010673675302837196,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363232,0.9963122311001844,0.00010673675302837196,0.7474310578197569,0.7462763315179483,0.7482054407863322,0.0006907270414146099,0.7477009311285998,0.7471602190767042,0.7479321002431526,0.000276785644535034,0.9949115795263316,0.9942498565430989,0.9956058008493097,0.0004521982591214039,0.9953473546554557,0.9952241175995835,0.9954654397126355,9.812938654554551e-05,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363232,0.9963122311001844,0.00010673675302837196,0.7460440325019209,0.7453411456979395,0.7467385888840015,0.0005428509381564404,0.7464427784245944,0.7460986077701854,0.7471831376936227,0.0003810193894957675,0.9957272157121828,0.9950830790098338,0.996439471007121,0.00046002114330915547,0.9961680625232787,0.9960366241363232,0.9963122311001844,0.00010673675302837196,0.7474310578197569,0.7462763315179483,0.7482054407863322,0.0006907270414146099,0.7477009311285998,0.7471602190767042,0.7479321002431526,0.000276785644535034,27.133402395248414,24.62766146659851,32.16175723075867,2.6004133459643954,2.6755831718444822,2.507230043411255,2.8675594329833984,0.145449685389029
"SVC(kernel='sigmoid', random_state=7742)","Destination Port, NAT Destination Port",0.995146241159914,0.9942420277080108,0.9961043439357203,0.0006244898878528802,0.9954932240742617,0.9952470086181184,0.9956526317794283,0.0001554654543879927,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.7466048040028552,0.7458757203660519,0.7474741888137733,0.0005318106752147701,0.7468696455826193,0.7466482775547493,0.7469996963886107,0.0001303296310099881,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.7473572570817495,0.7461656304109372,0.7482423411553359,0.0007468311716908044,0.7475698091501572,0.7470587430619441,0.7478490744128943,0.0002759741591190959,0.994743877938115,0.9938331314852156,0.9956893314561887,0.0006194699101210212,0.9950869071445411,0.994845064735123,0.9952465849129036,0.0001515792176804789,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.7458610361661762,0.7448862718560969,0.7467110238237921,0.000657359475870292,0.7461751114722028,0.745768212123834,0.7469278779423203,0.00039727319474316985,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.7473572570817495,0.7461656304109372,0.7482423411553359,0.0007468311716908044,0.7475698091501572,0.7470587430619441,0.7478490744128943,0.0002759741591190959,6.901414585113526,6.253904342651367,7.4681384563446045,0.40628532029023345,0.9411591529846192,0.9270412921905518,0.9580483436584473,0.013134298990345012
"SVC(kernel='sigmoid', random_state=7742)","Destination Port, NAT Source Port",0.995146241159914,0.9942420277080108,0.9961043439357203,0.0006244898878528802,0.9954932240742617,0.9952470086181184,0.9956526317794283,0.0001554654543879927,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.7466048040028552,0.7458757203660519,0.7474741888137733,0.0005318106752147701,0.7468696455826193,0.7466482775547493,0.7469996963886107,0.0001303296310099881,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.7473572570817495,0.7461656304109372,0.7482423411553359,0.0007468311716908044,0.7475698091501572,0.7470587430619441,0.7478490744128943,0.0002759741591190959,0.994743877938115,0.9938331314852156,0.9956893314561887,0.0006194699101210212,0.9950869071445411,0.994845064735123,0.9952465849129036,0.0001515792176804789,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.7458610361661762,0.7448862718560969,0.7467110238237921,0.000657359475870292,0.7461751114722028,0.745768212123834,0.7469278779423203,0.00039727319474316985,0.9955576595251967,0.9946592065106816,0.9965242455069515,0.0006289798963083496,0.9959052525002348,0.9956551227162901,0.9960790962846788,0.00015940311722467817,0.7473572570817495,0.7461656304109372,0.7482423411553359,0.0007468311716908044,0.7475698091501572,0.7470587430619441,0.7478490744128943,0.0002759741591190959,4.5070380687713625,4.139559268951416,5.275963306427002,0.4066082652858626,0.8667130947113038,0.8340554237365723,0.9211938381195068,0.030257027570731385
"SVC(kernel='sigmoid', random_state=7742)","Destination Port, NAT Source Port, NAT Destination Port",0.9950786873407838,0.9942420277080108,0.995850952700609,0.0005413136233987906,0.9953538658030243,0.9950359840819996,0.9955437460584101,0.00017748129710398776,0.9954898399253324,0.9946592065106816,0.9962699220074601,0.0005452340644822914,0.9957653697242985,0.9954431774829384,0.9959518460429825,0.00018054868263001552,0.7465533355268572,0.7458757203660519,0.7472810802367591,0.00046510989558485265,0.7467634607463915,0.7464875892607118,0.7469192955562154,0.00014956946262508137,0.9954898399253324,0.9946592065106816,0.9962699220074601,0.0005452340644822914,0.9957653697242985,0.9954431774829384,0.9959518460429825,0.00018054868263001552,0.9954898399253324,0.9946592065106816,0.9962699220074601,0.0005452340644822914,0.9957653697242985,0.9954431774829384,0.9959518460429825,0.00018054868263001552,0.7473277367865466,0.7461656304109372,0.7481316400483249,0.0007159102169899341,0.7475089235413012,0.7469849423239366,0.7478029489516397,0.00028724133070602646,0.9946772042343902,0.9938331314852156,0.9954389237769545,0.0005377476216400997,0.9949487107483529,0.9946367577552566,0.9951423256059485,0.00017389016631339427,0.9954898399253324,0.9946592065106816,0.9962699220074601,0.0005452340644822914,0.9957653697242985,0.9954431774829384,0.9959518460429825,0.00018054868263001552,0.745788198906224,0.7448862718560969,0.7464596674453708,0.0005963485732863448,0.746024230075612,0.7455407418833878,0.7467425621183602,0.00039563065241441167,0.9954898399253324,0.9946592065106816,0.9962699220074601,0.0005452340644822914,0.9957653697242985,0.9954431774829384,0.9959518460429825,0.00018054868263001552,0.7473277367865466,0.7461656304109372,0.7481316400483249,0.0007159102169899341,0.7475089235413012,0.7469849423239366,0.7478029489516397,0.00028724133070602646,8.566627645492554,7.617461442947388,9.160717248916626,0.5553652797595455,1.0575384140014648,1.050171136856079,1.066176176071167,0.005991004361536497
"SVC(kernel='poly', random_state=7742)","Source Port, Destination Port, NAT Destination Port",0.9948116861142932,0.9937366902924952,0.9955132265352383,0.0006532480074648271,0.994811511359206,0.9946361156257795,0.9950802120514349,0.00016328179481593194,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7463519811899123,0.7454917383175313,0.7470238008889938,0.0005437596801343144,0.7463517381973138,0.7461837976341181,0.7465667578052024,0.0001359055333545409,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7474773214839742,0.7467076609980332,0.7479840385723101,0.0004192952316042447,0.7474772906036146,0.7473506229224094,0.747669719468279,0.00010482679087537072,0.9944199416941413,0.993338597157906,0.9951059043006736,0.0006558160825209188,0.9944186670900124,0.994246991233258,0.994688626117022,0.00016375261446098416,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7452410402156654,0.7442907564874577,0.7460736616826611,0.0007084234106321871,0.7452397478440401,0.7450314476014812,0.7454769841109393,0.00017691787664419098,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7474773214839742,0.7467076609980332,0.7479840385723101,0.0004192952316042447,0.7474772906036146,0.7473506229224094,0.747669719468279,0.00010482679087537072,99.55734758377075,75.42197155952454,108.24459791183472,12.29060074181833,4.206680250167847,4.1396636962890625,4.263719081878662,0.04336264191089688
"SVC(kernel='poly', random_state=7742)","Source Port, Destination Port, NAT Source Port",0.9948116861142932,0.9937366902924952,0.9955132265352383,0.0006532480074648271,0.994811511359206,0.9946361156257795,0.9950802120514349,0.00016328179481593194,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7463519811899123,0.7454917383175313,0.7470238008889938,0.0005437596801343144,0.7463517381973138,0.7461837976341181,0.7465667578052024,0.0001359055333545409,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7474773214839742,0.7467076609980332,0.7479840385723101,0.0004192952316042447,0.7474772906036146,0.7473506229224094,0.747669719468279,0.00010482679087537072,0.9944199416941413,0.993338597157906,0.9951059043006736,0.0006558160825209188,0.9944186670900124,0.994246991233258,0.994688626117022,0.00016375261446098416,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7452410402156654,0.7442907564874577,0.7460736616826611,0.0007084234106321871,0.7452397478440401,0.7450314476014812,0.7454769841109393,0.00017691787664419098,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7474773214839742,0.7467076609980332,0.7479840385723101,0.0004192952316042447,0.7474772906036146,0.7473506229224094,0.747669719468279,0.00010482679087537072,119.52038831710816,101.20561575889587,127.56618809700012,9.674139948341038,4.8576404571533205,4.587751388549805,5.338028907775879,0.286265755328733
"SVC(kernel='poly', random_state=7742)","Destination Port, NAT Source Port",0.9948116861142932,0.9937366902924952,0.9955132265352383,0.0006532480074648271,0.994811511359206,0.9946361156257795,0.9950802120514349,0.00016328179481593194,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7463519811899123,0.7454917383175313,0.7470238008889938,0.0005437596801343144,0.7463517381973138,0.7461837976341181,0.7465667578052024,0.0001359055333545409,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7474773214839742,0.7467076609980332,0.7479840385723101,0.0004192952316042447,0.7474772906036146,0.7473506229224094,0.747669719468279,0.00010482679087537072,0.9944199416941413,0.993338597157906,0.9951059043006736,0.0006558160825209188,0.9944186670900124,0.994246991233258,0.994688626117022,0.00016375261446098416,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7452410402156654,0.7442907564874577,0.7460736616826611,0.0007084234106321871,0.7452397478440401,0.7450314476014812,0.7454769841109393,0.00017691787664419098,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7474773214839742,0.7467076609980332,0.7479840385723101,0.0004192952316042447,0.7474772906036146,0.7473506229224094,0.747669719468279,0.00010482679087537072,34.37568888664246,31.007662296295166,35.79446315765381,1.7475521280538833,1.6327363014221192,1.5728747844696045,1.6819002628326416,0.04565025129086121
"SVC(kernel='poly', random_state=7742)","Destination Port, NAT Destination Port",0.9948116861142932,0.9937366902924952,0.9955132265352383,0.0006532480074648271,0.994811511359206,0.9946361156257795,0.9950802120514349,0.00016328179481593194,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7463519811899123,0.7454917383175313,0.7470238008889938,0.0005437596801343144,0.7463517381973138,0.7461837976341181,0.7465667578052024,0.0001359055333545409,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7474773214839742,0.7467076609980332,0.7479840385723101,0.0004192952316042447,0.7474772906036146,0.7473506229224094,0.747669719468279,0.00010482679087537072,0.9944199416941413,0.993338597157906,0.9951059043006736,0.0006558160825209188,0.9944186670900124,0.994246991233258,0.994688626117022,0.00016375261446098416,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7452410402156654,0.7442907564874577,0.7460736616826611,0.0007084234106321871,0.7452397478440401,0.7450314476014812,0.7454769841109393,0.00017691787664419098,0.99521856583827,0.9941505595116988,0.9959308240081384,0.0006468959164378051,0.9952185566821499,0.9950404815395701,0.9954855665296087,0.00016172759172047662,0.7474773214839742,0.7467076609980332,0.7479840385723101,0.0004192952316042447,0.7474772906036146,0.7473506229224094,0.747669719468279,0.00010482679087537072,16.144761991500854,12.948366641998291,17.787252187728882,1.9914437301841799,1.2396576404571533,1.2285962104797363,1.2500970363616943,0.0070576754786384486
